[2025-12-19 17:57:07.855336] Comen ant entrenament de la xarxa.
Neurones d'entrada: 2
Neurones de capes ocultes: 16
Capes ocultes: 2
Neurones de sortida: 1
Taxa d'aprenentatge: 0.001
Deca ment de pesos: 0.0001
Funci  de p rdua: Binary Cross Entropy Loss
Optimitzador: Adam
 poques: 200
[2025-12-19 17:57:08.142993]  poca 01   train loss: 0.4540   val loss: 0.4140
 poca 292   train loss: 0.5165   val loss: 0.2882
 poca 293   train loss: 0.2576   val loss: 0.2883
 poca 294   train loss: 0.2213   val loss: 0.2878
 poca 295   train loss: 0.1456   val loss: 0.2881
 poca 296   train loss: 0.2049   val loss: 0.2878
 poca 297   train loss: 0.3960   val loss: 0.2873
 poca 298   train loss: 0.2841   val loss: 0.2869
 poca 299   train loss: 0.3266   val loss: 0.2869
 poca 300   train loss: 0.3691   val loss: 0.2872
 poca 301   train loss: 0.2512   val loss: 0.2871
 poca 302   train loss: 0.3465   val loss: 0.2865
 poca 303   train loss: 0.3738   val loss: 0.2868
 poca 304   train loss: 0.3560   val loss: 0.2859
 poca 305   train loss: 0.4034   val loss: 0.2859
 poca 306   train loss: 0.2629   val loss: 0.2857
 poca 307   train loss: 0.2444   val loss: 0.2855
 poca 308   train loss: 0.1958   val loss: 0.2857
 poca 309   train loss: 0.4519   val loss: 0.2856
 poca 310   train loss: 0.3726   val loss: 0.2852
 poca 311   train loss: 0.4030   val loss: 0.2848
 poca 312   train loss: 0.3191   val loss: 0.2846
 poca 313   train loss: 0.3602   val loss: 0.2839
 poca 314   train loss: 0.2701   val loss: 0.2846
 poca 315   train loss: 0.3694   val loss: 0.2842
 poca 316   train loss: 0.2124   val loss: 0.2846
 poca 317   train loss: 0.2319   val loss: 0.2836
 poca 318   train loss: 0.3440   val loss: 0.2840
 poca 319   train loss: 0.2347   val loss: 0.2830
 poca 320   train loss: 0.5161   val loss: 0.2832
 poca 321   train loss: 0.4528   val loss: 0.2824
 poca 322   train loss: 0.3280   val loss: 0.2827
 poca 323   train loss: 0.2187   val loss: 0.2821
 poca 324   train loss: 0.2888   val loss: 0.2817
 poca 325   train loss: 0.3982   val loss: 0.2816
 poca 326   train loss: 0.2988   val loss: 0.2812
 poca 327   train loss: 0.3078   val loss: 0.2811
 poca 328   train loss: 0.4075   val loss: 0.2812
 poca 329   train loss: 0.2024   val loss: 0.2800
 poca 330   train loss: 0.1169   val loss: 0.2802
 poca 331   train loss: 0.2437   val loss: 0.2793
 poca 332   train loss: 0.4596   val loss: 0.2790
 poca 333   train loss: 0.2494   val loss: 0.2793
 poca 334   train loss: 0.2690   val loss: 0.2789
 poca 335   train loss: 0.2491   val loss: 0.2788
 poca 336   train loss: 0.3758   val loss: 0.2787
 poca 337   train loss: 0.2061   val loss: 0.2781
 poca 338   train loss: 0.1941   val loss: 0.2775
 poca 339   train loss: 0.1727   val loss: 0.2783
 poca 340   train loss: 0.2514   val loss: 0.2779
 poca 341   train loss: 0.1821   val loss: 0.2776
 poca 342   train loss: 0.2432   val loss: 0.2773
 poca 343   train loss: 0.2547   val loss: 0.2766
 poca 344   train loss: 0.2930   val loss: 0.2767
 poca 345   train loss: 0.2853   val loss: 0.2757
 poca 346   train loss: 0.1237   val loss: 0.2760
 poca 347   train loss: 0.2576   val loss: 0.2759
 poca 348   train loss: 0.2053   val loss: 0.2754
 poca 349   train loss: 0.3241   val loss: 0.2748
 poca 350   train loss: 0.2270   val loss: 0.2745
 poca 351   train loss: 0.2747   val loss: 0.2747
 poca 352   train loss: 0.5038   val loss: 0.2740
 poca 353   train loss: 0.2822   val loss: 0.2739
 poca 354   train loss: 0.4640   val loss: 0.2733
 poca 355   train loss: 0.2292   val loss: 0.2734
 poca 356   train loss: 0.2876   val loss: 0.2733
 poca 357   train loss: 0.3128   val loss: 0.2733
 poca 358   train loss: 0.2092   val loss: 0.2731
 poca 359   train loss: 0.2608   val loss: 0.2723
 poca 360   train loss: 0.2604   val loss: 0.2727
 poca 361   train loss: 0.2791   val loss: 0.2725
 poca 362   train loss: 0.3820   val loss: 0.2719
 poca 363   train loss: 0.3391   val loss: 0.2719
 poca 364   train loss: 0.4012   val loss: 0.2715
 poca 365   train loss: 0.2462   val loss: 0.2708
 poca 366   train loss: 0.2812   val loss: 0.2709
 poca 367   train loss: 0.3834   val loss: 0.2706
 poca 368   train loss: 0.1141   val loss: 0.2703
 poca 369   train loss: 0.2656   val loss: 0.2706
 poca 370   train loss: 0.2515   val loss: 0.2697
 poca 371   train loss: 0.3201   val loss: 0.2697
 poca 372   train loss: 0.1266   val loss: 0.2697
 poca 373   train loss: 0.4574   val loss: 0.2693
 poca 374   train loss: 0.1476   val loss: 0.2689
 poca 375   train loss: 0.2198   val loss: 0.2683
 poca 376   train loss: 0.3331   val loss: 0.2684
 poca 377   train loss: 0.4091   val loss: 0.2684
 poca 378   train loss: 0.4475   val loss: 0.2676
 poca 379   train loss: 0.3253   val loss: 0.2675
 poca 380   train loss: 0.2291   val loss: 0.2674
 poca 381   train loss: 0.3435   val loss: 0.2678
 poca 382   train loss: 0.2039   val loss: 0.2668
 poca 383   train loss: 0.2668   val loss: 0.2669
 poca 384   train loss: 0.4644   val loss: 0.2665
 poca 385   train loss: 0.2804   val loss: 0.2666
 poca 386   train loss: 0.1326   val loss: 0.2663
 poca 387   train loss: 0.2966   val loss: 0.2668
 poca 388   train loss: 0.1800   val loss: 0.2659
 poca 389   train loss: 0.4397   val loss: 0.2653
 poca 390   train loss: 0.2524   val loss: 0.2655
 poca 391   train loss: 0.2355   val loss: 0.2650
 poca 392   train loss: 0.2529   val loss: 0.2649
 poca 393   train loss: 0.2338   val loss: 0.2648
 poca 394   train loss: 0.1885   val loss: 0.2642
 poca 395   train loss: 0.3046   val loss: 0.2648
 poca 396   train loss: 0.2089   val loss: 0.2643
 poca 397   train loss: 0.2048   val loss: 0.2637
 poca 398   train loss: 0.2907   val loss: 0.2636
 poca 399   train loss: 0.3722   val loss: 0.2641
 poca 400   train loss: 0.2264   val loss: 0.2634
Test Loss: 0.2737, Percentatje d'encert: 88.6000%
Resumint l'entrenament des de l' poca 401
Taxa d'aprenentatge: 0.0001
Deca ment de pesos: 0.0001
 poca 401   train loss: 0.2057   val loss: 0.2381
 poca 402   train loss: 0.3595   val loss: 0.2378
 poca 403   train loss: 0.3830   val loss: 0.2374
 poca 404   train loss: 0.3034   val loss: 0.2377
 poca 405   train loss: 0.2638   val loss: 0.2374
 poca 406   train loss: 0.2959   val loss: 0.2373
 poca 407   train loss: 0.2964   val loss: 0.2371
 poca 408   train loss: 0.2796   val loss: 0.2371
 poca 409   train loss: 0.2191   val loss: 0.2368
 poca 410   train loss: 0.3411   val loss: 0.2368
 poca 411   train loss: 0.2164   val loss: 0.2367
 poca 412   train loss: 0.3222   val loss: 0.2369
 poca 413   train loss: 0.3006   val loss: 0.2361
 poca 414   train loss: 0.2396   val loss: 0.2368
 poca 415   train loss: 0.2133   val loss: 0.2361
 poca 416   train loss: 0.1366   val loss: 0.2360
 poca 417   train loss: 0.2038   val loss: 0.2361
 poca 418   train loss: 0.3067   val loss: 0.2358
 poca 419   train loss: 0.1709   val loss: 0.2357
 poca 420   train loss: 0.1182   val loss: 0.2351
 poca 421   train loss: 0.1746   val loss: 0.2352
 poca 422   train loss: 0.2639   val loss: 0.2349
 poca 423   train loss: 0.2049   val loss: 0.2350
 poca 424   train loss: 0.1476   val loss: 0.2346
 poca 425   train loss: 0.3874   val loss: 0.2341
 poca 426   train loss: 0.1990   val loss: 0.2342
 poca 427   train loss: 0.3412   val loss: 0.2347
 poca 428   train loss: 0.4349   val loss: 0.2343
 poca 429   train loss: 0.4823   val loss: 0.2342
 poca 430   train loss: 0.2480   val loss: 0.2336
 poca 431   train loss: 0.2903   val loss: 0.2336
 poca 432   train loss: 0.2989   val loss: 0.2332
 poca 433   train loss: 0.3786   val loss: 0.2334
 poca 434   train loss: 0.0817   val loss: 0.2332
 poca 435   train loss: 0.1950   val loss: 0.2332
 poca 436   train loss: 0.2627   val loss: 0.2325
 poca 437   train loss: 0.1555   val loss: 0.2328
 poca 438   train loss: 0.2695   val loss: 0.2325
 poca 439   train loss: 0.3802   val loss: 0.2324
 poca 440   train loss: 0.2688   val loss: 0.2326
 poca 441   train loss: 0.3345   val loss: 0.2323
 poca 442   train loss: 0.1953   val loss: 0.2319
 poca 443   train loss: 0.2481   val loss: 0.2317
 poca 444   train loss: 0.1220   val loss: 0.2318
 poca 445   train loss: 0.3253   val loss: 0.2321
 poca 446   train loss: 0.3302   val loss: 0.2313
 poca 447   train loss: 0.1845   val loss: 0.2320
 poca 448   train loss: 0.1916   val loss: 0.2313
 poca 449   train loss: 0.3656   val loss: 0.2319
 poca 450   train loss: 0.2635   val loss: 0.2311
 poca 451   train loss: 0.1398   val loss: 0.2312
 poca 452   train loss: 0.3368   val loss: 0.2313
 poca 453   train loss: 0.2565   val loss: 0.2310
 poca 454   train loss: 0.1736   val loss: 0.2311
 poca 455   train loss: 0.1700   val loss: 0.2315
 poca 456   train loss: 0.1847   val loss: 0.2304
 poca 457   train loss: 0.2403   val loss: 0.2306
 poca 458   train loss: 0.1730   val loss: 0.2305
 poca 459   train loss: 0.2448   val loss: 0.2303
 poca 460   train loss: 0.4980   val loss: 0.2306
 poca 461   train loss: 0.1947   val loss: 0.2303
 poca 462   train loss: 0.3618   val loss: 0.2301
 poca 463   train loss: 0.5617   val loss: 0.2302
 poca 464   train loss: 0.3228   val loss: 0.2298
 poca 465   train loss: 0.3422   val loss: 0.2303
 poca 466   train loss: 0.1891   val loss: 0.2295
 poca 467   train loss: 0.3574   val loss: 0.2300
 poca 468   train loss: 0.5496   val loss: 0.2292
 poca 469   train loss: 0.4427   val loss: 0.2288
 poca 470   train loss: 0.2804   val loss: 0.2287
 poca 471   train loss: 0.1593   val loss: 0.2291
 poca 472   train loss: 0.1620   val loss: 0.2284
 poca 473   train loss: 0.2837   val loss: 0.2290
 poca 474   train loss: 0.1428   val loss: 0.2283
 poca 475   train loss: 0.2062   val loss: 0.2283
 poca 476   train loss: 0.2221   val loss: 0.2289
 poca 477   train loss: 0.2936   val loss: 0.2280
 poca 478   train loss: 0.2761   val loss: 0.2282
 poca 479   train loss: 0.6019   val loss: 0.2288
 poca 480   train loss: 0.3673   val loss: 0.2285
 poca 481   train loss: 0.2753   val loss: 0.2290
 poca 482   train loss: 0.1834   val loss: 0.2281
 poca 483   train loss: 0.2040   val loss: 0.2281
 poca 484   train loss: 0.4461   val loss: 0.2275
 poca 485   train loss: 0.2053   val loss: 0.2275
 poca 486   train loss: 0.3111   val loss: 0.2275
 poca 487   train loss: 0.4078   val loss: 0.2278
 poca 488   train loss: 0.3244   val loss: 0.2272
 poca 489   train loss: 0.2944   val loss: 0.2270
 poca 490   train loss: 0.4476   val loss: 0.2271
 poca 491   train loss: 0.1736   val loss: 0.2264
 poca 492   train loss: 0.4552   val loss: 0.2264
 poca 493   train loss: 0.3086   val loss: 0.2271
 poca 494   train loss: 0.2913   val loss: 0.2269
 poca 495   train loss: 0.1421   val loss: 0.2265
 poca 496   train loss: 0.1502   val loss: 0.2260
 poca 497   train loss: 0.2120   val loss: 0.2265
 poca 498   train loss: 0.3252   val loss: 0.2265
 poca 499   train loss: 0.2653   val loss: 0.2261
 poca 500   train loss: 0.3229   val loss: 0.2261
 poca 501   train loss: 0.1442   val loss: 0.2258
 poca 502   train loss: 0.2765   val loss: 0.2257
 poca 503   train loss: 0.1965   val loss: 0.2259
 poca 504   train loss: 0.2759   val loss: 0.2258
 poca 505   train loss: 0.2907   val loss: 0.2257
 poca 506   train loss: 0.2204   val loss: 0.2253
 poca 507   train loss: 0.3438   val loss: 0.2251
 poca 508   train loss: 0.2965   val loss: 0.2254
 poca 509   train loss: 0.1833   val loss: 0.2260
 poca 510   train loss: 0.3310   val loss: 0.2253
 poca 511   train loss: 0.1072   val loss: 0.2247
 poca 512   train loss: 0.1660   val loss: 0.2250
 poca 513   train loss: 0.4013   val loss: 0.2246
 poca 514   train loss: 0.3163   val loss: 0.2253
 poca 515   train loss: 0.2503   val loss: 0.2244
 poca 516   train loss: 0.3153   val loss: 0.2244
 poca 517   train loss: 0.1235   val loss: 0.2242
 poca 518   train loss: 0.2385   val loss: 0.2240
 poca 519   train loss: 0.2914   val loss: 0.2241
 poca 520   train loss: 0.3646   val loss: 0.2245
 poca 521   train loss: 0.2720   val loss: 0.2243
 poca 522   train loss: 0.0955   val loss: 0.2235
 poca 523   train loss: 0.2291   val loss: 0.2240
 poca 524   train loss: 0.2274   val loss: 0.2234
 poca 525   train loss: 0.1943   val loss: 0.2234
 poca 526   train loss: 0.4108   val loss: 0.2236
 poca 527   train loss: 0.2078   val loss: 0.2229
 poca 528   train loss: 0.2322   val loss: 0.2237
 poca 529   train loss: 0.1921   val loss: 0.2236
 poca 530   train loss: 0.1757   val loss: 0.2241
 poca 531   train loss: 0.2988   val loss: 0.2228
 poca 532   train loss: 0.2559   val loss: 0.2221
 poca 533   train loss: 0.2161   val loss: 0.2232
 poca 534   train loss: 0.1145   val loss: 0.2224
 poca 535   train loss: 0.3012   val loss: 0.2232
 poca 536   train loss: 0.2855   val loss: 0.2233
 poca 537   train loss: 0.1565   val loss: 0.2227
 poca 538   train loss: 0.2261   val loss: 0.2230
 poca 539   train loss: 0.3437   val loss: 0.2229
 poca 540   train loss: 0.3869   val loss: 0.2221
 poca 541   train loss: 0.2056   val loss: 0.2221
 poca 542   train loss: 0.2257   val loss: 0.2222
 poca 543   train loss: 0.2944   val loss: 0.2225
 poca 544   train loss: 0.3955   val loss: 0.2222
 poca 545   train loss: 0.2730   val loss: 0.2221
 poca 546   train loss: 0.2208   val loss: 0.2218
 poca 547   train loss: 0.1608   val loss: 0.2218
 poca 548   train loss: 0.1737   val loss: 0.2218
 poca 549   train loss: 0.1957   val loss: 0.2221
 poca 550   train loss: 0.2175   val loss: 0.2217
 poca 551   train loss: 0.2374   val loss: 0.2220
 poca 552   train loss: 0.3294   val loss: 0.2220
 poca 553   train loss: 0.2347   val loss: 0.2211
 poca 554   train loss: 0.1748   val loss: 0.2218
 poca 555   train loss: 0.4826   val loss: 0.2210
 poca 556   train loss: 0.1923   val loss: 0.2213
 poca 557   train loss: 0.0689   val loss: 0.2217
 poca 558   train loss: 0.3429   val loss: 0.2212
 poca 559   train loss: 0.3790   val loss: 0.2209
 poca 560   train loss: 0.2881   val loss: 0.2213
 poca 561   train loss: 0.2903   val loss: 0.2213
 poca 562   train loss: 0.2689   val loss: 0.2203
 poca 563   train loss: 0.1571   val loss: 0.2207
 poca 564   train loss: 0.2955   val loss: 0.2206
 poca 565   train loss: 0.3813   val loss: 0.2214
 poca 566   train loss: 0.2799   val loss: 0.2201
 poca 567   train loss: 0.2152   val loss: 0.2201
 poca 568   train loss: 0.3585   val loss: 0.2209
 poca 569   train loss: 0.1214   val loss: 0.2204
 poca 570   train loss: 0.3484   val loss: 0.2205
 poca 571   train loss: 0.1640   val loss: 0.2200
 poca 572   train loss: 0.2503   val loss: 0.2200
 poca 573   train loss: 0.2312   val loss: 0.2193
 poca 574   train loss: 0.2364   val loss: 0.2202
 poca 575   train loss: 0.2986   val loss: 0.2203
 poca 576   train loss: 0.1329   val loss: 0.2205
 poca 577   train loss: 0.1555   val loss: 0.2195
 poca 578   train loss: 0.2926   val loss: 0.2197
 poca 579   train loss: 0.2557   val loss: 0.2200
 poca 580   train loss: 0.3900   val loss: 0.2192
 poca 581   train loss: 0.1908   val loss: 0.2191
 poca 582   train loss: 0.1260   val loss: 0.2191
 poca 583   train loss: 0.1528   val loss: 0.2193
 poca 584   train loss: 0.2228   val loss: 0.2194
 poca 585   train loss: 0.3110   val loss: 0.2197
 poca 586   train loss: 0.2364   val loss: 0.2194
 poca 587   train loss: 0.1665   val loss: 0.2197
 poca 588   train loss: 0.1990   val loss: 0.2190
 poca 589   train loss: 0.4164   val loss: 0.2188
 poca 590   train loss: 0.1611   val loss: 0.2190
 poca 591   train loss: 0.1656   val loss: 0.2191
 poca 592   train loss: 0.2869   val loss: 0.2185
 poca 593   train loss: 0.2718   val loss: 0.2196
 poca 594   train loss: 0.2128   val loss: 0.2187
 poca 595   train loss: 0.1241   val loss: 0.2185
 poca 596   train loss: 0.2897   val loss: 0.2184
 poca 597   train loss: 0.2389   val loss: 0.2188
 poca 598   train loss: 0.3607   val loss: 0.2186
 poca 599   train loss: 0.1196   val loss: 0.2181
 poca 600   train loss: 0.3313   val loss: 0.2183
Test Loss: 0.2500, Percentatje d'encert: 89.2000%
Resumint l'entrenament des de l' poca 601
Taxa d'aprenentatge: 0.0001
Deca ment de pesos: 0.0001
 poca 601   train loss: 0.1768   val loss: 0.2746
 poca 602   train loss: 0.1873   val loss: 0.2744
 poca 603   train loss: 0.2429   val loss: 0.2740
 poca 604   train loss: 0.2720   val loss: 0.2744
 poca 605   train loss: 0.2150   val loss: 0.2745
 poca 606   train loss: 0.1846   val loss: 0.2746
 poca 607   train loss: 0.3272   val loss: 0.2746
 poca 608   train loss: 0.2044   val loss: 0.2750
 poca 609   train loss: 0.2480   val loss: 0.2750
 poca 610   train loss: 0.2837   val loss: 0.2746
 poca 611   train loss: 0.1333   val loss: 0.2749
 poca 612   train loss: 0.5805   val loss: 0.2747
 poca 613   train loss: 0.2480   val loss: 0.2745
 poca 614   train loss: 0.3163   val loss: 0.2744
 poca 615   train loss: 0.2840   val loss: 0.2741
 poca 616   train loss: 0.2263   val loss: 0.2748
 poca 617   train loss: 0.1445   val loss: 0.2747
 poca 618   train loss: 0.3047   val loss: 0.2750
 poca 619   train loss: 0.2254   val loss: 0.2744
 poca 620   train loss: 0.1472   val loss: 0.2745
 poca 621   train loss: 0.1526   val loss: 0.2748
 poca 622   train loss: 0.1117   val loss: 0.2744
 poca 623   train loss: 0.1686   val loss: 0.2743
 poca 624   train loss: 0.2664   val loss: 0.2744
 poca 625   train loss: 0.2092   val loss: 0.2742
 poca 626   train loss: 0.2604   val loss: 0.2742
 poca 627   train loss: 0.2619   val loss: 0.2740
 poca 628   train loss: 0.2679   val loss: 0.2741
 poca 629   train loss: 0.1609   val loss: 0.2741
 poca 630   train loss: 0.2973   val loss: 0.2739
 poca 631   train loss: 0.1769   val loss: 0.2742
 poca 632   train loss: 0.1858   val loss: 0.2741
 poca 633   train loss: 0.3262   val loss: 0.2744
 poca 634   train loss: 0.2109   val loss: 0.2738
 poca 635   train loss: 0.2396   val loss: 0.2738
 poca 636   train loss: 0.1565   val loss: 0.2733
 poca 637   train loss: 0.1025   val loss: 0.2737
 poca 638   train loss: 0.2039   val loss: 0.2733
 poca 639   train loss: 0.1362   val loss: 0.2735
 poca 640   train loss: 0.2267   val loss: 0.2737
 poca 641   train loss: 0.2715   val loss: 0.2736
 poca 642   train loss: 0.2409   val loss: 0.2732
 poca 643   train loss: 0.3543   val loss: 0.2732
 poca 644   train loss: 0.1448   val loss: 0.2731
 poca 645   train loss: 0.1780   val loss: 0.2729
 poca 646   train loss: 0.0913   val loss: 0.2731
 poca 647   train loss: 0.2799   val loss: 0.2730
 poca 648   train loss: 0.3349   val loss: 0.2729
 poca 649   train loss: 0.1821   val loss: 0.2734
 poca 650   train loss: 0.3831   val loss: 0.2730
 poca 651   train loss: 0.3416   val loss: 0.2728
 poca 652   train loss: 0.4346   val loss: 0.2726
 poca 653   train loss: 0.1691   val loss: 0.2728
 poca 654   train loss: 0.2537   val loss: 0.2727
 poca 655   train loss: 0.1098   val loss: 0.2725
 poca 656   train loss: 0.1135   val loss: 0.2724
 poca 657   train loss: 0.3556   val loss: 0.2725
 poca 658   train loss: 0.2387   val loss: 0.2724
